ssid,channel,source,signal_strength,floorid,timestamp,roomid,duplication_count
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
1,2447,cap3,-66,359,2023-12-13 16:21:02,111,6
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2447,cap3,-66,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
1,2432,cap1,-75,359,2023-12-13 16:21:02,111,22
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2447,cap3,-66,359,2023-12-13 16:21:02,111,6
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2447,cap3,-66,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap1,-83,359,2023-12-13 16:21:02,111,20
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2437,cap3,-48,359,2023-12-13 16:21:02,111,8
2,2417,cap1,-76,359,2023-12-13 16:21:02,111,38
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
2,2422,cap3,-50,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2437,cap1,-80,359,2023-12-13 16:21:02,111,6
1,2432,cap2,-86,359,2023-12-13 16:21:02,111,32
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2432,cap1,-80,360,2023-12-13 16:21:02,111,24
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
1,2442,cap1,-82,360,2023-12-13 16:21:02,111,22
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-73,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2417,cap3,-37,360,2023-12-13 16:21:02,111,6
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2412,cap3,-42,360,2023-12-13 16:21:02,111,9
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
2,2427,cap3,-51,360,2023-12-13 16:21:02,111,7
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
2,2427,cap3,-49,360,2023-12-13 16:21:02,111,8
1,2452,cap3,-76,360,2023-12-13 16:21:02,111,8
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
1,2432,cap1,-74,360,2023-12-13 16:21:02,111,38
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap3,-52,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2417,cap3,-51,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2417,cap3,-51,361,2023-12-13 16:21:02,111,6
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2417,cap3,-51,361,2023-12-13 16:21:02,111,6
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-93,361,2023-12-13 16:21:02,111,18
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
1,2447,cap3,-72,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
1,2447,cap3,-72,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2412,cap2,-93,361,2023-12-13 16:21:02,111,22
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap3,-52,361,2023-12-13 16:21:02,111,6
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap3,-52,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap3,-52,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-75,361,2023-12-13 16:21:02,111,19
2,2427,cap3,-59,361,2023-12-13 16:21:02,111,7
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2427,cap3,-59,361,2023-12-13 16:21:02,111,7
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
1,2442,cap3,-59,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
1,2442,cap3,-59,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
1,2442,cap3,-59,361,2023-12-13 16:21:02,111,8
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-82,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2427,cap3,-59,361,2023-12-13 16:21:02,111,7
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap3,-52,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
1,2447,cap3,-71,361,2023-12-13 16:21:02,111,8
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap1,-83,361,2023-12-13 16:21:02,111,14
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2427,cap3,-59,361,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2427,cap3,-59,361,2023-12-13 16:21:02,111,7
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
1,2447,cap3,-72,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2447,cap3,-72,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2427,cap3,-58,361,2023-12-13 16:21:02,111,6
1,2437,cap3,-54,361,2023-12-13 16:21:02,111,6
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2417,cap3,-51,361,2023-12-13 16:21:02,111,6
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
2,2412,cap2,-95,361,2023-12-13 16:21:02,111,66
2,2417,cap3,-51,361,2023-12-13 16:21:02,111,6
1,2432,cap1,-77,361,2023-12-13 16:21:02,111,51
2,2412,cap1,-84,361,2023-12-13 16:21:02,111,25
