floorid,roomid,channel,ssid,cap1,cap2,cap3
266,111,2427,Vivo Y21T,,,-86
266,111,2447,Xiaomi,,,-63
266,111,2457,Xiaomi,,,-81
266,111,2427,Vivo Y21T,,,-86
266,111,2457,Xiaomi,,,-81
266,111,2417,Vivo Y21T,,,-65
266,111,2457,Xiaomi,,,-76
266,111,2417,Vivo Y21T,,,-65
266,111,2447,Xiaomi,,,-61
266,111,2417,Vivo Y21T,,,-66
266,111,2427,Vivo Y21T,,,-86
266,111,2417,Vivo Y21T,,,-69
266,111,2447,Xiaomi,,,-59
266,111,2417,Vivo Y21T,,,-69
266,111,2412,Vivo Y21T,,,-60
266,111,2427,Xiaomi,,,-76
266,111,2412,Vivo Y21T,,,-60
266,111,2447,Xiaomi,,,-63
266,111,2412,Vivo Y21T,,,-60
266,111,2447,Xiaomi,,,-63
266,111,2422,Vivo Y21T,,,-65
266,111,2442,Xiaomi,,,-64
266,111,2422,Vivo Y21T,,,-65
266,111,2417,Vivo Y21T,,,-68
266,111,2442,Xiaomi,,,-64
266,111,2422,Vivo Y21T,,,-66
266,111,2457,Xiaomi,,,-86
266,111,2457,Xiaomi,,,-86
266,111,2422,Vivo Y21T,,,-66
266,111,2457,Xiaomi,,,-86
266,111,2417,Vivo Y21T,,,-73
266,111,2437,Xiaomi,,,-57
266,111,2417,Vivo Y21T,,,-73
266,111,2417,Vivo Y21T,,,-73
266,111,2447,Xiaomi,,,-65
266,111,2442,Xiaomi,,,-66
266,111,2417,Vivo Y21T,,,-71
266,111,2427,Xiaomi,,,-80
266,111,2417,Vivo Y21T,,,-71
266,111,2457,Xiaomi,,,-88
266,111,2412,Vivo Y21T,,,-67
266,111,2452,Xiaomi,,,-67
266,111,2447,Xiaomi,,,-62
266,111,2422,Vivo Y21T,,,-65
266,111,2422,Vivo Y21T,,,-65
266,111,2437,Xiaomi,,,-68
266,111,2427,Vivo Y21T,,,-92
266,111,2452,Xiaomi,,,-74
266,111,2417,Vivo Y21T,,,-62
266,111,2452,Xiaomi,,,-74
266,111,2422,Vivo Y21T,,,-66
266,111,2442,Xiaomi,,,-71
266,111,2422,Vivo Y21T,,,-66
266,111,2452,Xiaomi,,,-74
266,111,2427,Vivo Y21T,,,-92
266,111,2422,Vivo Y21T,,,-66
266,111,2422,Vivo Y21T,,,-67
266,111,2442,Xiaomi,,,-67
266,111,2422,Vivo Y21T,,,-67
266,111,2457,Xiaomi,,,-85
266,111,2422,Vivo Y21T,,,-67
266,111,2457,Xiaomi,,,-85
266,111,2412,Vivo Y21T,,,-63
266,111,2452,Xiaomi,,,-74
266,111,2417,Vivo Y21T,,,-62
266,111,2452,Xiaomi,,,-74
266,111,2452,Xiaomi,,,-75
266,111,2417,Vivo Y21T,,,-60
266,111,2452,Xiaomi,,,-75
266,111,2437,Xiaomi,,,-61
266,111,2417,Vivo Y21T,,,-63
266,111,2442,Xiaomi,,,-63
266,111,2417,Vivo Y21T,,,-63
266,111,2442,Xiaomi,,,-63
266,111,2417,Vivo Y21T,,,-59
266,111,2417,Vivo Y21T,,,-59
266,111,2452,Xiaomi,,,-75
266,111,2417,Vivo Y21T,,,-59
266,111,2452,Xiaomi,,,-75
266,111,2412,Vivo Y21T,,,-59
266,111,2447,Xiaomi,,,-68
266,111,2412,Vivo Y21T,,,-62
266,111,2457,Xiaomi,,,-85
266,111,2412,Vivo Y21T,,,-62
266,111,2457,Xiaomi,,,-85
266,111,2412,Vivo Y21T,,,-62
266,111,2447,Xiaomi,,,-68
266,111,2427,Vivo Y21T,,,-83
266,111,2427,Xiaomi,,,-78
266,111,2427,Vivo Y21T,,,-83
266,111,2437,Xiaomi,,,-66
266,111,2442,Xiaomi,,,-65
266,111,2447,Xiaomi,,,-64
266,111,2442,Xiaomi,,,-68
266,111,2417,Vivo Y21T,,,-62
266,111,2452,Xiaomi,,,-72
266,111,2417,Vivo Y21T,,,-62
266,111,2452,Xiaomi,,,-72
266,111,2412,Vivo Y21T,,,-62
266,111,2412,Vivo Y21T,,,-62
266,111,2447,Xiaomi,,,-64
266,111,2412,Vivo Y21T,,,-62
266,111,2447,Xiaomi,,,-64
266,111,2447,Xiaomi,,,-64
266,111,2412,Vivo Y21T,,,-62
266,111,2437,Xiaomi,,,-65
266,111,2417,Vivo Y21T,,,-61
266,111,2452,Xiaomi,,,-71
266,111,2417,Vivo Y21T,,,-61
266,111,2452,Xiaomi,,,-71
266,111,2417,Vivo Y21T,,,-61
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-88,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-86,,
267,111,2412,Vivo Y21T,-86,,
267,111,2412,Vivo Y21T,-86,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-86,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-86,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-85,,
267,111,2412,Vivo Y21T,-85,,
267,111,2412,Vivo Y21T,-85,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-85,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-86,,
267,111,2422,Vivo Y21T,,,-66
267,111,2422,Vivo Y21T,,,-66
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-88,,
267,111,2427,Vivo Y21T,,,-78
267,111,2457,Xiaomi,,,-80
267,111,2447,Xiaomi,,,-65
267,111,2427,Vivo Y21T,,,-73
267,111,2437,Xiaomi,,,-65
267,111,2427,Vivo Y21T,,,-73
267,111,2447,Xiaomi,,,-69
267,111,2427,Vivo Y21T,,,-73
267,111,2412,Vivo Y21T,-89,,
267,111,2457,Xiaomi,,,-82
267,111,2457,Xiaomi,,,-82
267,111,2417,Vivo Y21T,,,-65
267,111,2447,Xiaomi,,,-63
267,111,2412,Vivo Y21T,,,-62
267,111,2457,Xiaomi,,,-80
267,111,2427,Vivo Y21T,,,-78
267,111,2417,Vivo Y21T,,,-65
267,111,2417,Vivo Y21T,,,-59
267,111,2412,Vivo Y21T,-89,,
267,111,2412,Vivo Y21T,-83,,
267,111,2427,Vivo Y21T,,,-73
267,111,2442,Xiaomi,,,-67
267,111,2427,Vivo Y21T,,,-73
267,111,2432,Xiaomi,,,-74
267,111,2427,Vivo Y21T,,,-73
267,111,2457,Xiaomi,,,-74
267,111,2417,Vivo Y21T,,,-57
267,111,2452,Xiaomi,,,-65
267,111,2422,Vivo Y21T,,,-66
267,111,2437,Xiaomi,,,-64
267,111,2422,Vivo Y21T,,,-66
267,111,2457,Xiaomi,,,-84
267,111,2422,Vivo Y21T,,,-66
267,111,2457,Xiaomi,,,-84
267,111,2427,Vivo Y21T,,,-82
267,111,2442,Xiaomi,,,-69
267,111,2427,Vivo Y21T,,,-82
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2412,Vivo Y21T,-83,,
267,111,2442,Xiaomi,,,-66
267,111,2427,Vivo Y21T,,,-78
267,111,2457,Xiaomi,,,-77
267,111,2417,Vivo Y21T,,,-61
267,111,2457,Xiaomi,,,-77
267,111,2412,Vivo Y21T,-83,,
267,111,2447,Xiaomi,,,-65
267,111,2427,Vivo Y21T,,,-79
267,111,2437,Xiaomi,,,-62
267,111,2457,Xiaomi,,,-77
267,111,2417,Vivo Y21T,,,-67
267,111,2452,Xiaomi,,,-66
267,111,2427,Vivo Y21T,,,-85
267,111,2427,Vivo Y21T,,,-85
267,111,2427,Xiaomi,,,-91
267,111,2447,Xiaomi,,,-61
267,111,2427,Vivo Y21T,,,-85
267,111,2447,Xiaomi,,,-61
267,111,2427,Vivo Y21T,,,-77
267,111,2447,Xiaomi,,,-67
267,111,2427,Vivo Y21T,,,-77
267,111,2417,Vivo Y21T,,,-65
267,111,2447,Xiaomi,,,-67
267,111,2437,Xiaomi,,,-63
267,111,2427,Vivo Y21T,,,-80
267,111,2427,Xiaomi,,,-92
267,111,2412,Vivo Y21T,-83,,
267,111,2427,Vivo Y21T,,,-75
267,111,2452,Xiaomi,,,-63
267,111,2427,Vivo Y21T,,,-79
267,111,2452,Xiaomi,,,-63
267,111,2427,Vivo Y21T,,,-79
267,111,2427,Vivo Y21T,,,-72
267,111,2442,Xiaomi,,,-62
267,111,2452,Xiaomi,,,-64
267,111,2422,Vivo Y21T,,,-69
267,111,2452,Xiaomi,,,-64
267,111,2457,Xiaomi,,,-83
267,111,2412,Vivo Y21T,,,-67
267,111,2427,Vivo Y21T,,,-80
267,111,2422,Vivo Y21T,,,-69
267,111,2432,Xiaomi,,,-67
267,111,2427,Vivo Y21T,,,-72
267,111,2437,Xiaomi,,,-66
267,111,2457,Xiaomi,,,-80
267,111,2457,Xiaomi,,,-80
267,111,2427,Vivo Y21T,,,-75
267,111,2437,Xiaomi,,,-65
267,111,2427,Vivo Y21T,,,-75
267,111,2452,Xiaomi,,,-71
267,111,2422,Vivo Y21T,,,-68
267,111,2452,Xiaomi,,,-71
267,111,2442,Xiaomi,,,-66
267,111,2422,Vivo Y21T,,,-64
267,111,2457,Xiaomi,,,-82
267,111,2422,Vivo Y21T,,,-70
267,111,2457,Xiaomi,,,-82
267,111,2427,Vivo Y21T,,,-79
267,111,2452,Xiaomi,,,-71
267,111,2442,Xiaomi,,,-67
267,111,2437,Xiaomi,,,-62
267,111,2457,Xiaomi,,,-77
267,111,2427,Vivo Y21T,,,-72
267,111,2457,Xiaomi,,,-81
267,111,2417,Vivo Y21T,,,-65
267,111,2457,Xiaomi,,,-81
267,111,2447,Xiaomi,,,-66
267,111,2417,Vivo Y21T,,,-65
267,111,2417,Vivo Y21T,,,-59
267,111,2412,Vivo Y21T,,,-62
267,111,2422,Vivo Y21T,,,-66
267,111,2432,Xiaomi,,,-71
267,111,2442,Xiaomi,,,-69
267,111,2422,Vivo Y21T,,,-66
267,111,2457,Xiaomi,,,-77
267,111,2417,Vivo Y21T,,,-59
267,111,2457,Xiaomi,,,-81
267,111,2422,Vivo Y21T,,,-63
267,111,2412,Vivo Y21T,-83,,
267,111,2422,Vivo Y21T,,,-63
267,111,2437,Xiaomi,,,-67
267,111,2427,Vivo Y21T,,,-76
267,111,2442,Xiaomi,,,-69
267,111,2422,Vivo Y21T,,,-77
267,111,2442,Xiaomi,,,-69
267,111,2412,Vivo Y21T,,,-63
267,111,2442,Xiaomi,,,-69
267,111,2412,Vivo Y21T,,,-63
267,111,2427,Xiaomi,,,-80
267,111,2412,Vivo Y21T,,,-63
267,111,2457,Xiaomi,,,-77
267,111,2412,Vivo Y21T,,,-63
267,111,2447,Xiaomi,,,-63
267,111,2417,Vivo Y21T,,,-62
267,111,2437,Xiaomi,,,-62
267,111,2427,Vivo Y21T,,,-76
267,111,2447,Xiaomi,,,-68
267,111,2412,Vivo Y21T,,,-63
267,111,2447,Xiaomi,,,-68
267,111,2442,Xiaomi,,,-67
267,111,2442,Xiaomi,,,-68
267,111,2417,Vivo Y21T,,,-63
267,111,2457,Xiaomi,,,-81
267,111,2417,Vivo Y21T,,,-63
267,111,2457,Xiaomi,,,-81
267,111,2427,Vivo Y21T,,,-78
267,111,2417,Vivo Y21T,,,-62
267,111,2437,Xiaomi,,,-60
267,111,2427,Vivo Y21T,,,-78
267,111,2447,Xiaomi,,,-62
267,111,2422,Vivo Y21T,,,-70
267,111,2447,Xiaomi,,,-62
267,111,2422,Vivo Y21T,,,-70
267,111,2427,Xiaomi,,,-76
267,111,2422,Vivo Y21T,,,-70
267,111,2447,Xiaomi,,,-62
267,111,2457,Xiaomi,,,-79
267,111,2427,Vivo Y21T,,,-78
267,111,2437,Xiaomi,,,-66
267,111,2417,Vivo Y21T,,,-73
267,111,2442,Xiaomi,,,-69
267,111,2417,Vivo Y21T,,,-73
267,111,2442,Xiaomi,,,-69
267,111,2437,Xiaomi,,,-65
267,111,2422,Vivo Y21T,,,-66
267,111,2452,Xiaomi,,,-69
267,111,2427,Xiaomi,,,-76
267,111,2417,Vivo Y21T,,,-68
267,111,2422,Vivo Y21T,,,-62
267,111,2422,Vivo Y21T,,,-62
267,111,2422,Vivo Y21T,,,-62
267,111,2452,Xiaomi,,,-67
267,111,2422,Vivo Y21T,,,-63
267,111,2427,Vivo Y21T,,,-87
267,111,2442,Xiaomi,,,-63
267,111,2452,Xiaomi,,,-69
267,111,2417,Vivo Y21T,,,-73
267,111,2452,Xiaomi,,,-67
267,111,2417,Vivo Y21T,,,-72
267,111,2447,Xiaomi,,,-69
267,111,2427,Vivo Y21T,,,-87
267,111,2427,Vivo Y21T,,,-87
267,111,2427,Xiaomi,,,-80
267,111,2427,Vivo Y21T,,,-81
267,111,2447,Xiaomi,,,-62
267,111,2427,Vivo Y21T,,,-81
267,111,2432,Xiaomi,,,-66
267,111,2447,Xiaomi,,,-62
267,111,2427,Vivo Y21T,,,-81
267,111,2447,Xiaomi,,,-70
267,111,2412,Vivo Y21T,,,-61
267,111,2447,Xiaomi,,,-70
267,111,2427,Vivo Y21T,,,-75
267,111,2432,Xiaomi,,,-75
267,111,2427,Vivo Y21T,,,-75
267,111,2447,Xiaomi,,,-69
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2412,Vivo Y21T,-85,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-86,,
268,111,2412,Vivo Y21T,-86,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-85,,
268,111,2412,Vivo Y21T,-89,,
268,111,2412,Vivo Y21T,-85,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-89,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,,-96,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-84,,
268,111,2417,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2417,Vivo Y21T,-83,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-89,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2412,Vivo Y21T,,-96,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,-84,,
268,111,2412,Vivo Y21T,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-86,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-84,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,-87,,
268,111,2442,Xiaomi,-87,,
268,111,2412,Vivo Y21T,,-96,
268,111,2412,Vivo Y21T,,-96,
268,111,2452,Xiaomi,,,-72
268,111,2452,Xiaomi,,,-66
268,111,2417,Vivo Y21T,,,-54
268,111,2452,Xiaomi,,,-66
268,111,2417,Vivo Y21T,,,-54
268,111,2437,Xiaomi,,,-63
268,111,2417,Vivo Y21T,,,-54
268,111,2452,Xiaomi,,,-67
268,111,2417,Vivo Y21T,,,-67
268,111,2417,Vivo Y21T,,,-67
268,111,2427,Xiaomi,,,-87
268,111,2417,Vivo Y21T,,,-67
268,111,2417,Vivo Y21T,,,-67
268,111,2452,Xiaomi,,,-68
268,111,2422,Vivo Y21T,,,-71
268,111,2427,Xiaomi,,,-81
268,111,2422,Vivo Y21T,,,-71
268,111,2442,Xiaomi,,,-69
268,111,2422,Vivo Y21T,,,-71
268,111,2452,Xiaomi,,,-74
268,111,2417,Vivo Y21T,,,-58
268,111,2452,Xiaomi,,,-74
268,111,2417,Vivo Y21T,,,-68
268,111,2417,Vivo Y21T,,,-58
268,111,2447,Xiaomi,,,-64
268,111,2432,Xiaomi,,,-69
268,111,2452,Xiaomi,,,-67
268,111,2412,Vivo Y21T,,,-63
268,111,2452,Xiaomi,,,-67
268,111,2412,Vivo Y21T,,,-63
268,111,2412,Vivo Y21T,,,-63
268,111,2442,Xiaomi,,,-61
268,111,2417,Vivo Y21T,,,-66
268,111,2427,Xiaomi,,,-100
268,111,2417,Vivo Y21T,,,-66
268,111,2447,Xiaomi,,,-65
268,111,2417,Vivo Y21T,,,-66
268,111,2452,Xiaomi,,,-69
268,111,2417,Vivo Y21T,,,-56
268,111,2452,Xiaomi,,,-69
268,111,2417,Vivo Y21T,,,-56
268,111,2437,Xiaomi,,,-55
268,111,2417,Vivo Y21T,,,-56
268,111,2442,Xiaomi,,,-61
268,111,2417,Vivo Y21T,,,-68
268,111,2442,Xiaomi,,,-61
268,111,2417,Vivo Y21T,,,-68
268,111,2417,Vivo Y21T,,,-68
268,111,2412,Vivo Y21T,,,-63
268,111,2442,Xiaomi,,,-75
