"mac_address","ssid","signal_strength","source","channel","floorid","timestamp"
"02:9D:2F:8D:49:90","C6","2422","cap1","-50","140","2023-11-10 16:37:10"
"F6:CE:87:F2:06:21","C5","2417","cap1","-41","140","2023-11-10 16:37:10"
"52:39:94:90:76:D2","C10","2427","cap1","-44","140","2023-11-10 16:37:10"
"56:3A:A2:F8:0C:63","C3","2452","cap1","-62","140","2023-11-10 16:37:10"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-58","140","2023-11-10 16:37:10"
"B6:6A:AD:C1:CF:19","C4","2452","cap1","-74","140","2023-11-10 16:37:10"
"F6:CE:87:F2:06:21","C5","2417","cap2","-80","140","2023-11-10 16:37:14"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-66","140","2023-11-10 16:37:14"
"52:39:94:90:76:D2","C10","2422","cap2","-72","140","2023-11-10 16:37:14"
"02:9D:2F:8D:49:90","C6","2417","cap2","-71","140","2023-11-10 16:37:14"
"56:3A:A2:F8:0C:63","C3","2447","cap2","-75","140","2023-11-10 16:37:14"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-71","140","2023-11-10 16:37:14"
"F6:CE:87:F2:06:21","C5","2412","cap3","-87","140","2023-11-10 16:37:14"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-86","140","2023-11-10 16:37:14"
"F6:CE:87:F2:06:21","C5","2427","cap1","-64","140","2023-11-10 16:37:27"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","140","2023-11-10 16:37:27"
"02:9D:2F:8D:49:90","C6","2412","cap1","-48","140","2023-11-10 16:37:27"
"52:39:94:90:76:D2","C10","2427","cap1","-52","140","2023-11-10 16:37:27"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-53","140","2023-11-10 16:37:27"
"F6:CE:87:F2:06:21","C5","2412","cap3","-89","140","2023-11-10 16:37:31"
"52:39:94:90:76:D2","C10","2422","cap3","-87","140","2023-11-10 16:37:31"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-88","140","2023-11-10 16:37:31"
"02:9D:2F:8D:49:90","C6","2417","cap2","-69","140","2023-11-10 16:37:31"
"F6:CE:87:F2:06:21","C5","2417","cap2","-65","140","2023-11-10 16:37:31"
"52:39:94:90:76:D2","C10","2432","cap2","-74","140","2023-11-10 16:37:31"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-72","140","2023-11-10 16:37:31"
"02:9D:2F:8D:49:90","C6","2427","cap1","-74","140","2023-11-10 16:37:44"
"F6:CE:87:F2:06:21","C5","2417","cap1","-55","140","2023-11-10 16:37:44"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","140","2023-11-10 16:37:44"
"52:39:94:90:76:D2","C10","2427","cap1","-55","140","2023-11-10 16:37:44"
"1E:03:B6:E0:9E:3C","C2","2452","cap1","-66","140","2023-11-10 16:37:44"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-52","140","2023-11-10 16:37:44"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-57","140","2023-11-10 16:37:44"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","140","2023-11-10 16:37:44"
"02:9D:2F:8D:49:90","C6","2412","cap3","-88","140","2023-11-10 16:37:49"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-83","140","2023-11-10 16:37:49"
"02:9D:2F:8D:49:90","C6","2417","cap2","-63","140","2023-11-10 16:37:49"
"F6:CE:87:F2:06:21","C5","2417","cap2","-65","140","2023-11-10 16:37:49"
"52:39:94:90:76:D2","C10","2427","cap2","-63","140","2023-11-10 16:37:49"
"1E:03:B6:E0:9E:3C","C2","2432","cap2","-65","140","2023-11-10 16:37:49"
"02:9D:2F:8D:49:90","C6","2427","cap1","-81","140","2023-11-10 16:37:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-45","140","2023-11-10 16:37:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","140","2023-11-10 16:37:59"
"52:39:94:90:76:D2","C10","2427","cap1","-59","140","2023-11-10 16:37:59"
"56:3A:A2:F8:0C:63","C3","2452","cap1","-69","140","2023-11-10 16:37:59"
"B6:6A:AD:C1:CF:19","C4","2432","cap1","-56","140","2023-11-10 16:37:59"
"52:39:94:90:76:D2","C10","2417","cap2","-72","140","2023-11-10 16:38:07"
"02:9D:2F:8D:49:90","C6","2417","cap2","-67","140","2023-11-10 16:38:07"
"56:3A:A2:F8:0C:63","C3","2442","cap2","-68","140","2023-11-10 16:38:07"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-68","140","2023-11-10 16:38:07"
"02:9D:2F:8D:49:90","C6","2412","cap3","-89","140","2023-11-10 16:38:07"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-86","140","2023-11-10 16:38:07"
"02:9D:2F:8D:49:90","C6","2427","cap1","-60","140","2023-11-10 16:38:14"
"F6:CE:87:F2:06:21","C5","2417","cap1","-44","140","2023-11-10 16:38:14"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-54","140","2023-11-10 16:38:14"
"52:39:94:90:76:D2","C10","2432","cap1","-49","140","2023-11-10 16:38:14"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-51","140","2023-11-10 16:38:14"
"02:9D:2F:8D:49:90","C6","2412","cap3","-90","140","2023-11-10 16:38:24"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-87","140","2023-11-10 16:38:24"
"02:9D:2F:8D:49:90","C6","2417","cap2","-62","140","2023-11-10 16:38:25"
"F6:CE:87:F2:06:21","C5","2417","cap2","-67","140","2023-11-10 16:38:25"
"52:39:94:90:76:D2","C10","2417","cap2","-68","140","2023-11-10 16:38:25"
"02:9D:2F:8D:49:90","C6","2422","cap1","-50","140","2023-11-10 16:38:29"
"F6:CE:87:F2:06:21","C5","2417","cap1","-45","140","2023-11-10 16:38:29"
"52:39:94:90:76:D2","C10","2427","cap1","-43","140","2023-11-10 16:38:29"
"56:3A:A2:F8:0C:63","C3","2452","cap1","-64","140","2023-11-10 16:38:29"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","140","2023-11-10 16:38:29"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-53","140","2023-11-10 16:38:29"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-55","140","2023-11-10 16:38:29"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-55","140","2023-11-10 16:38:29"
"F6:CE:87:F2:06:21","C5","2417","cap2","-67","140","2023-11-10 16:38:43"
"02:9D:2F:8D:49:90","C6","2417","cap2","-74","140","2023-11-10 16:38:43"
"56:3A:A2:F8:0C:63","C3","2447","cap2","-77","140","2023-11-10 16:38:43"
"F6:CE:87:F2:06:21","C5","2412","cap1","-53","140","2023-11-10 16:38:47"
"52:39:94:90:76:D2","C10","2432","cap1","-48","140","2023-11-10 16:38:47"
"02:9D:2F:8D:49:90","C6","2417","cap1","-56","140","2023-11-10 16:38:47"
"1E:03:B6:E0:9E:3C","C2","2447","cap1","-52","140","2023-11-10 16:38:47"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-52","140","2023-11-10 16:38:47"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","140","2023-11-10 16:39:00"
"F6:CE:87:F2:06:21","C5","2422","cap2","-70","140","2023-11-10 16:39:00"
"52:39:94:90:76:D2","C10","2417","cap2","-75","140","2023-11-10 16:39:00"
"02:9D:2F:8D:49:90","C6","2417","cap2","-73","140","2023-11-10 16:39:00"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-71","140","2023-11-10 16:39:00"
"02:9D:2F:8D:49:90","C6","2412","cap3","-86","140","2023-11-10 16:39:00"
"F6:CE:87:F2:06:21","C5","2417","cap3","-79","140","2023-11-10 16:39:00"
"52:39:94:90:76:D2","C10","2422","cap3","-94","140","2023-11-10 16:39:00"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-87","140","2023-11-10 16:39:00"
"F6:CE:87:F2:06:21","C5","2422","cap1","-50","140","2023-11-10 16:39:04"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-56","140","2023-11-10 16:39:04"
"02:9D:2F:8D:49:90","C6","2422","cap1","-52","140","2023-11-10 16:39:04"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-50","140","2023-11-10 16:39:04"
"52:39:94:90:76:D2","C10","2427","cap1","-47","140","2023-11-10 16:39:04"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-56","140","2023-11-10 16:39:04"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-85","140","2023-11-10 16:39:17"
"02:9D:2F:8D:49:90","C6","2412","cap3","-86","140","2023-11-10 16:39:17"
"02:9D:2F:8D:49:90","C6","2412","cap2","-77","140","2023-11-10 16:39:17"
"F6:CE:87:F2:06:21","C5","2412","cap2","-73","140","2023-11-10 16:39:17"
"52:39:94:90:76:D2","C10","2417","cap2","-69","140","2023-11-10 16:39:17"
"7A:6B:C2:5A:7B:88","C8","2427","cap2","-70","140","2023-11-10 16:39:17"
"02:9D:2F:8D:49:90","C6","2422","cap1","-55","140","2023-11-10 16:39:19"
"F6:CE:87:F2:06:21","C5","2417","cap1","-54","140","2023-11-10 16:39:19"
"52:39:94:90:76:D2","C10","2427","cap1","-41","140","2023-11-10 16:39:19"
"1E:03:B6:E0:9E:3C","C2","2452","cap1","-67","140","2023-11-10 16:39:19"
"56:3A:A2:F8:0C:63","C3","2452","cap1","-71","140","2023-11-10 16:39:19"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-64","140","2023-11-10 16:39:19"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-54","140","2023-11-10 16:39:19"
"02:9D:2F:8D:49:90","C6","2412","cap3","-90","140","2023-11-10 16:39:35"
"52:39:94:90:76:D2","C10","2422","cap3","-84","140","2023-11-10 16:39:35"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-90","140","2023-11-10 16:39:35"
"F6:CE:87:F2:06:21","C5","2417","cap2","-63","140","2023-11-10 16:39:36"
"02:9D:2F:8D:49:90","C6","2412","cap2","-75","140","2023-11-10 16:39:36"
"52:39:94:90:76:D2","C10","2427","cap2","-71","140","2023-11-10 16:39:36"
"56:3A:A2:F8:0C:63","C3","2442","cap2","-75","140","2023-11-10 16:39:36"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-69","140","2023-11-10 16:39:36"
"F6:CE:87:F2:06:21","C5","2417","cap1","-50","140","2023-11-10 16:39:36"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","140","2023-11-10 16:39:36"
"02:9D:2F:8D:49:90","C6","2427","cap1","-63","140","2023-11-10 16:39:36"
"52:39:94:90:76:D2","C10","2427","cap1","-52","140","2023-11-10 16:39:36"
"02:9D:2F:8D:49:90","C6","2412","cap3","-89","140","2023-11-10 16:39:54"
"52:39:94:90:76:D2","C10","2422","cap3","-86","140","2023-11-10 16:39:54"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-55","140","2023-11-10 16:39:54"
"02:9D:2F:8D:49:90","C6","2422","cap1","-52","140","2023-11-10 16:39:54"
"F6:CE:87:F2:06:21","C5","2417","cap1","-46","140","2023-11-10 16:39:54"
"F6:CE:87:F2:06:21","C5","2417","cap2","-73","140","2023-11-10 16:39:54"
"02:9D:2F:8D:49:90","C6","2417","cap2","-77","140","2023-11-10 16:39:54"
"52:39:94:90:76:D2","C10","2417","cap2","-67","140","2023-11-10 16:39:54"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-69","140","2023-11-10 16:39:54"
"F6:CE:87:F2:06:21","C5","2422","cap2","-74","147","2023-11-10 16:41:35"
"F6:CE:87:F2:06:21","C5","2412","cap1","-56","147","2023-11-10 16:41:35"
"52:39:94:90:76:D2","C10","2422","cap1","-60","147","2023-11-10 16:41:35"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-60","147","2023-11-10 16:41:35"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-58","147","2023-11-10 16:41:35"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-57","147","2023-11-10 16:41:35"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-68","147","2023-11-10 16:41:35"
"02:9D:2F:8D:49:90","C6","2412","cap3","-87","147","2023-11-10 16:41:36"
"F6:CE:87:F2:06:21","C5","2422","cap3","-77","147","2023-11-10 16:41:36"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-83","147","2023-11-10 16:41:36"
"52:39:94:90:76:D2","C10","2427","cap3","-74","147","2023-11-10 16:41:36"
"56:3A:A2:F8:0C:63","C3","2442","cap3","-82","147","2023-11-10 16:41:36"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","147","2023-11-10 16:41:49"
"F6:CE:87:F2:06:21","C5","2417","cap1","-66","147","2023-11-10 16:41:49"
"02:9D:2F:8D:49:90","C6","2417","cap1","-63","147","2023-11-10 16:41:49"
"52:39:94:90:76:D2","C10","2427","cap1","-60","147","2023-11-10 16:41:49"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-65","147","2023-11-10 16:41:49"
"1E:03:B6:E0:9E:3C","C2","2452","cap1","-68","147","2023-11-10 16:41:49"
"F6:CE:87:F2:06:21","C5","2422","cap3","-77","147","2023-11-10 16:41:51"
